timestamp,open,high,low,close,volume
2025-06-06 04:23:47.759644,100.56476870886466,101.12717509100992,99.27280078196652,100.40439492208299,5007
2025-06-06 05:23:47.759644,100.6523513737044,101.54428818758272,96.90476721273097,100.48084438260199,4319
2025-06-06 06:23:47.759644,101.4379933037612,101.30446545809431,98.34236031251224,99.5836571138786,8916
2025-06-06 07:23:47.759644,101.15091522283764,101.42926077485397,98.49148266087953,98.76289398581264,7420
2025-06-06 08:23:47.759644,101.01899538381296,101.08784727618858,98.44156818158429,99.35476057615249,1131
2025-06-06 09:23:47.759644,101.58862403108998,101.35396017607378,98.81366418796617,98.81366418796617,4964
2025-06-06 10:23:47.759644,101.36968435439633,102.99833623700653,98.73878913930122,98.82472526385706,5882
2025-06-06 11:23:47.759644,101.62478390579075,101.82909985789159,99.10897600040923,99.10897600040923,8913
2025-06-06 12:23:47.759644,101.6469860357324,103.43837827773528,99.70968568645966,99.70968568645966,7920
2025-06-06 13:23:47.759644,101.81123955788539,102.12972739915762,99.00302675042904,99.00302675042904,7218
2025-06-06 14:23:47.759644,102.07027235975328,102.64927530376328,99.5405923824825,99.5405923824825,9643
2025-06-06 15:23:47.759644,102.64575623333462,103.0818064392297,100.246204304902,100.246204304902,2648
2025-06-06 16:23:47.759644,102.29364013604972,103.56214661569362,98.23734265935879,99.85422916013893,7955
2025-06-06 17:23:47.759644,102.23573933562949,102.39995284024354,99.45369538595374,99.45369538595374,1263
2025-06-06 18:23:47.759644,102.4174793775761,102.88729757394704,97.22970587460735,99.24594001341299,6228
2025-06-06 19:23:47.759644,102.21521365572929,100.58571039742498,97.67547382862148,99.14188804635478,7300
2025-06-06 20:23:47.759644,102.17285012585184,101.28728732546745,97.44268217834431,98.8926366843013,7113
2025-06-06 21:23:47.759644,101.92860468108866,101.90532673232137,98.08634017751645,98.4593604493842,4094
2025-06-06 22:23:47.759644,102.49091732278258,102.99529527922506,98.64990368343246,98.69290107234289,6254
2025-06-06 23:23:47.759644,102.94262845699107,101.17152606623306,97.10241493549348,98.69905718845057,5606
2025-06-07 00:23:47.759644,102.75698759760462,101.39745939665252,97.91058025783464,99.03151526852753,3574
2025-06-07 01:23:47.759644,102.99981228875492,103.22353202354664,97.04784987475807,98.54774101211322,5585
2025-06-07 02:23:47.759644,103.28852727819918,103.9517043955754,98.2645179736569,98.2645179736569,8031
2025-06-07 03:23:47.759644,104.23362452479763,105.13368581265945,97.66366880974344,98.38028626854738,3035
2025-06-07 04:23:47.759644,103.57389684510723,104.52282939451219,97.59984541190963,98.13791818826492,4762
2025-06-07 05:23:47.759644,103.1880055674645,104.65458848521378,97.63265343376268,97.96872865039461,2312
2025-06-07 06:23:47.759644,102.41976624676984,104.47343370223103,97.05046485508983,97.9834018404812,9372
2025-06-07 07:23:47.759644,102.54089985269836,104.69945892975176,97.64449183354478,97.64449183354478,2744
2025-06-07 08:23:47.759644,102.43933042998988,103.98828901795197,97.86244584986619,97.86244584986619,5262
2025-06-07 09:23:47.759644,100.87039321873866,103.73802103244712,97.98499575612176,97.98499575612176,8867
2025-06-07 10:23:47.759644,101.84650136664844,103.71727598539569,98.11944622965137,98.11944622965137,4742
2025-06-07 11:23:47.759644,102.23548148387913,102.94378368288291,96.89074309325218,96.89074309325218,2484
2025-06-07 12:23:47.759644,102.92010857377416,103.10076970052528,99.76821498352723,99.76821498352723,9217
2025-06-07 13:23:47.759644,102.66143706892129,103.64817838790441,99.32392295015651,99.32392295015651,4486
2025-06-07 14:23:47.759644,102.06303455418542,102.47497384953589,98.33543902714094,98.33543902714094,5509
2025-06-07 15:23:47.759644,102.49267155542384,102.66393518344782,99.32235065634521,99.32235065634521,7915
2025-06-07 16:23:47.759644,102.95975338278174,102.83710060055368,99.91114973061913,99.91114973061913,3550
2025-06-07 17:23:47.759644,103.76551780249852,103.39139610391817,100.0768095272851,100.0768095272851,3563
2025-06-07 18:23:47.759644,104.08842747606509,103.51112046484322,99.0022881791555,99.0022881791555,6391
2025-06-07 19:23:47.759644,103.47129336286103,103.58075236478216,99.42515289410662,99.42515289410662,4218
2025-06-07 20:23:47.759644,104.33819173812553,104.4822267443512,98.7876007623451,98.7876007623451,3664
2025-06-07 21:23:47.759644,104.1331141650399,103.20175122321932,97.44400083910057,97.44400083910057,3012
2025-06-07 22:23:47.759644,104.85739274875493,102.60294162306418,98.8665019257236,98.8665019257236,6319
2025-06-07 23:23:47.759644,105.42624386186657,104.85641329270265,97.7658663659634,97.7658663659634,3402
2025-06-08 00:23:47.759644,105.584093727509,102.65240084223275,97.65991099989132,97.65991099989132,2882
2025-06-08 01:23:47.759644,106.5105013584214,104.40167578961989,98.71154489673887,98.71154489673887,2972
2025-06-08 02:23:47.759644,106.17056504143865,105.77316581305655,98.1169578735316,98.1169578735316,3010
2025-06-08 03:23:47.759644,106.80879759244525,105.2310714394383,98.33154100851603,98.33154100851603,4831
2025-06-08 04:23:47.759644,107.2111149855478,105.25281418480417,98.29700354427725,98.29700354427725,1041
2025-06-08 05:23:47.759644,107.22398288574175,105.66750333161832,98.08086581625614,98.08086581625614,9542
2025-06-08 06:23:47.759644,107.69143079192486,105.2228176987875,98.21159406319946,98.21159406319946,4816
2025-06-08 07:23:47.759644,107.46405798222838,105.46917620107307,99.12503981697364,99.12503981697364,8891
2025-06-08 08:23:47.759644,107.7494712269138,103.97085904547384,99.54697956220922,99.54697956220922,2375
2025-06-08 09:23:47.759644,107.40155141093143,102.71350825836043,99.29142705685858,99.29142705685858,3495
2025-06-08 10:23:47.759644,107.48712129031632,103.95736094027527,97.1920825159203,97.1920825159203,8653
2025-06-08 11:23:47.759644,106.67746045340931,104.06684883444609,98.38431356875108,98.38431356875108,5435
2025-06-08 12:23:47.759644,106.4353872593059,104.46147372121793,97.67708286865557,97.67708286865557,2217
2025-06-08 13:23:47.759644,106.04005119479216,102.41220084920118,97.99776984880376,97.99776984880376,8997
2025-06-08 14:23:47.759644,106.34792177129077,103.05488127591416,97.75153173479576,97.75153173479576,8655
2025-06-08 15:23:47.759644,106.40910951433456,103.90760280163275,97.17611308789998,97.17611308789998,7299
2025-06-08 16:23:47.759644,106.30401886764501,104.05811750676084,97.37052944533484,97.37052944533484,7117
2025-06-08 17:23:47.759644,107.02849906970546,104.24475792429642,97.89842384025927,97.89842384025927,8186
2025-06-08 18:23:47.759644,107.06119477977299,104.59225154612712,97.98456882879454,97.98456882879454,6945
2025-06-08 19:23:47.759644,107.0376378292981,104.44926641133291,97.18738080805598,97.18738080805598,3777
2025-06-08 20:23:47.759644,107.54225313008139,103.90782058843958,96.76323758042878,96.76323758042878,9718
2025-06-08 21:23:47.759644,106.83471598703142,104.5598291227075,94.9478306087295,94.9478306087295,4398
2025-06-08 22:23:47.759644,107.50988111500051,105.08863627105629,96.7348601494135,96.7348601494135,3279
2025-06-08 23:23:47.759644,106.9246271514252,105.56478004636479,96.68885840362452,96.68885840362452,5304
2025-06-09 00:23:47.759644,106.50498595852109,106.42135801121321,94.50419738195143,94.50419738195143,8141
2025-06-09 01:23:47.759644,106.83461362580853,104.96668112306295,96.01156106357871,96.01156106357871,4058
2025-06-09 02:23:47.759644,106.83057816044277,105.33672479821301,95.84380118549389,95.84380118549389,5254
2025-06-09 03:23:47.759644,107.02235018598776,107.19078195950256,95.02152791024335,95.02152791024335,7110
2025-06-09 04:23:47.759644,106.23430851456918,105.0862889704613,95.1723810924228,95.1723810924228,7155
2025-06-09 05:23:47.759644,106.06969590522972,104.61476842551473,94.5008186631399,94.5008186631399,1109
2025-06-09 06:23:47.759644,106.87964470265523,106.07709142580785,94.58032606980595,94.58032606980595,4824
